dataset1,dataset2
small/gaussian_011.csv,small/uniform_027.csv
small/gaussian_012.csv,small/uniform_027.csv
small/gaussian_013.csv,small/uniform_027.csv
small/gaussian_014.csv,small/uniform_027.csv
small/gaussian_015.csv,small/uniform_027.csv
small/gaussian_016.csv,small/uniform_027.csv
small/gaussian_017.csv,small/uniform_027.csv
small/gaussian_018.csv,small/uniform_027.csv
small/gaussian_019.csv,small/uniform_027.csv
small/gaussian_020.csv,small/uniform_027.csv
small/gaussian_021.csv,small/uniform_027.csv
small/gaussian_022.csv,small/uniform_027.csv
small/gaussian_023.csv,small/uniform_027.csv
small/gaussian_024.csv,small/uniform_027.csv
small/gaussian_025.csv,small/uniform_027.csv
small/gaussian_026.csv,small/uniform_027.csv
small/gaussian_027.csv,small/uniform_027.csv
small/gaussian_028.csv,small/uniform_027.csv
small/gaussian_029.csv,small/uniform_027.csv
small/gaussian_030.csv,small/uniform_027.csv
small/gaussian_031.csv,small/uniform_027.csv
small/gaussian_032.csv,small/uniform_027.csv
small/gaussian_033.csv,small/uniform_027.csv
small/gaussian_034.csv,small/uniform_027.csv
small/gaussian_035.csv,small/uniform_027.csv
small/gaussian_036.csv,small/uniform_027.csv
small/gaussian_037.csv,small/uniform_027.csv
small/gaussian_038.csv,small/uniform_027.csv
small/gaussian_039.csv,small/uniform_027.csv
small/gaussian_040.csv,small/uniform_027.csv
small/uniform_001.csv,small/uniform_027.csv
small/uniform_002.csv,small/uniform_027.csv
small/uniform_003.csv,small/uniform_027.csv
small/uniform_004.csv,small/uniform_027.csv
small/uniform_005.csv,small/uniform_027.csv
small/uniform_006.csv,small/uniform_027.csv
small/uniform_007.csv,small/uniform_027.csv
small/uniform_008.csv,small/uniform_027.csv
small/uniform_009.csv,small/uniform_027.csv
small/uniform_010.csv,small/uniform_027.csv
small/uniform_011.csv,small/uniform_027.csv
small/uniform_012.csv,small/uniform_027.csv
small/uniform_013.csv,small/uniform_027.csv
small/uniform_014.csv,small/uniform_027.csv
small/uniform_015.csv,small/uniform_027.csv
small/uniform_016.csv,small/uniform_027.csv
small/uniform_017.csv,small/uniform_027.csv
small/uniform_018.csv,small/uniform_027.csv
small/uniform_019.csv,small/uniform_027.csv
small/uniform_020.csv,small/uniform_027.csv
small/uniform_021.csv,small/uniform_027.csv
small/uniform_022.csv,small/uniform_027.csv
small/uniform_023.csv,small/uniform_027.csv
small/uniform_024.csv,small/uniform_027.csv
small/uniform_025.csv,small/uniform_027.csv
small/uniform_026.csv,small/uniform_027.csv
small/diagonal_001.csv,small/uniform_028.csv
small/diagonal_002.csv,small/uniform_028.csv
small/diagonal_003.csv,small/uniform_028.csv
small/diagonal_004.csv,small/uniform_028.csv
small/diagonal_005.csv,small/uniform_028.csv
small/diagonal_006.csv,small/uniform_028.csv
small/diagonal_007.csv,small/uniform_028.csv
small/diagonal_008.csv,small/uniform_028.csv
small/diagonal_009.csv,small/uniform_028.csv
small/diagonal_010.csv,small/uniform_028.csv
small/diagonal_011.csv,small/uniform_028.csv
small/diagonal_012.csv,small/uniform_028.csv
small/diagonal_013.csv,small/uniform_028.csv
small/diagonal_014.csv,small/uniform_028.csv
small/diagonal_015.csv,small/uniform_028.csv
small/diagonal_016.csv,small/uniform_028.csv
small/diagonal_017.csv,small/uniform_028.csv
small/diagonal_018.csv,small/uniform_028.csv
small/diagonal_019.csv,small/uniform_028.csv
small/diagonal_020.csv,small/uniform_028.csv
small/diagonal_021.csv,small/uniform_028.csv
small/diagonal_022.csv,small/uniform_028.csv
small/diagonal_023.csv,small/uniform_028.csv
small/diagonal_024.csv,small/uniform_028.csv
small/diagonal_025.csv,small/uniform_028.csv
small/diagonal_026.csv,small/uniform_028.csv
small/diagonal_027.csv,small/uniform_028.csv
small/diagonal_028.csv,small/uniform_028.csv
small/diagonal_029.csv,small/uniform_028.csv
small/diagonal_030.csv,small/uniform_028.csv
small/diagonal_031.csv,small/uniform_028.csv
small/diagonal_032.csv,small/uniform_028.csv
small/diagonal_033.csv,small/uniform_028.csv
small/diagonal_034.csv,small/uniform_028.csv
small/diagonal_035.csv,small/uniform_028.csv
small/diagonal_036.csv,small/uniform_028.csv
small/diagonal_037.csv,small/uniform_028.csv
small/diagonal_038.csv,small/uniform_028.csv
small/diagonal_039.csv,small/uniform_028.csv
small/diagonal_040.csv,small/uniform_028.csv
small/gaussian_001.csv,small/uniform_028.csv
small/gaussian_002.csv,small/uniform_028.csv
small/gaussian_003.csv,small/uniform_028.csv
small/gaussian_004.csv,small/uniform_028.csv
small/gaussian_005.csv,small/uniform_028.csv
small/gaussian_006.csv,small/uniform_028.csv
small/gaussian_007.csv,small/uniform_028.csv
small/gaussian_008.csv,small/uniform_028.csv
small/gaussian_009.csv,small/uniform_028.csv
small/gaussian_010.csv,small/uniform_028.csv
small/gaussian_011.csv,small/uniform_028.csv
small/gaussian_012.csv,small/uniform_028.csv
small/gaussian_013.csv,small/uniform_028.csv
small/gaussian_014.csv,small/uniform_028.csv
small/gaussian_015.csv,small/uniform_028.csv
small/gaussian_016.csv,small/uniform_028.csv
small/gaussian_017.csv,small/uniform_028.csv
small/gaussian_018.csv,small/uniform_028.csv
small/gaussian_019.csv,small/uniform_028.csv
small/gaussian_020.csv,small/uniform_028.csv
small/gaussian_021.csv,small/uniform_028.csv
small/gaussian_022.csv,small/uniform_028.csv
small/gaussian_023.csv,small/uniform_028.csv
small/gaussian_024.csv,small/uniform_028.csv
small/gaussian_025.csv,small/uniform_028.csv
small/gaussian_026.csv,small/uniform_028.csv
small/gaussian_027.csv,small/uniform_028.csv
small/gaussian_028.csv,small/uniform_028.csv
small/gaussian_029.csv,small/uniform_028.csv
small/gaussian_030.csv,small/uniform_028.csv
small/gaussian_031.csv,small/uniform_028.csv
small/gaussian_032.csv,small/uniform_028.csv
small/gaussian_033.csv,small/uniform_028.csv
small/gaussian_034.csv,small/uniform_028.csv
small/gaussian_035.csv,small/uniform_028.csv
small/gaussian_036.csv,small/uniform_028.csv
small/gaussian_037.csv,small/uniform_028.csv
small/gaussian_038.csv,small/uniform_028.csv
small/gaussian_039.csv,small/uniform_028.csv
small/gaussian_040.csv,small/uniform_028.csv
small/uniform_001.csv,small/uniform_028.csv
small/uniform_002.csv,small/uniform_028.csv
small/uniform_003.csv,small/uniform_028.csv
small/uniform_004.csv,small/uniform_028.csv
small/uniform_005.csv,small/uniform_028.csv
small/uniform_006.csv,small/uniform_028.csv
small/uniform_007.csv,small/uniform_028.csv
small/uniform_008.csv,small/uniform_028.csv
small/uniform_009.csv,small/uniform_028.csv
small/uniform_010.csv,small/uniform_028.csv
small/uniform_011.csv,small/uniform_028.csv
small/uniform_012.csv,small/uniform_028.csv
small/uniform_013.csv,small/uniform_028.csv
small/uniform_014.csv,small/uniform_028.csv
small/uniform_015.csv,small/uniform_028.csv
small/uniform_016.csv,small/uniform_028.csv
small/uniform_017.csv,small/uniform_028.csv
small/uniform_018.csv,small/uniform_028.csv
small/uniform_019.csv,small/uniform_028.csv
small/uniform_020.csv,small/uniform_028.csv
small/uniform_021.csv,small/uniform_028.csv
small/uniform_022.csv,small/uniform_028.csv
small/uniform_023.csv,small/uniform_028.csv
small/uniform_024.csv,small/uniform_028.csv
small/uniform_025.csv,small/uniform_028.csv
small/uniform_026.csv,small/uniform_028.csv
small/uniform_027.csv,small/uniform_028.csv
small/diagonal_001.csv,small/uniform_029.csv
small/diagonal_002.csv,small/uniform_029.csv
small/diagonal_003.csv,small/uniform_029.csv
small/diagonal_004.csv,small/uniform_029.csv
small/diagonal_005.csv,small/uniform_029.csv
small/diagonal_006.csv,small/uniform_029.csv
small/diagonal_007.csv,small/uniform_029.csv
small/diagonal_008.csv,small/uniform_029.csv
small/diagonal_009.csv,small/uniform_029.csv
small/diagonal_010.csv,small/uniform_029.csv
small/diagonal_011.csv,small/uniform_029.csv
small/diagonal_012.csv,small/uniform_029.csv
small/diagonal_013.csv,small/uniform_029.csv
small/diagonal_014.csv,small/uniform_029.csv
small/diagonal_015.csv,small/uniform_029.csv
small/diagonal_016.csv,small/uniform_029.csv
small/diagonal_017.csv,small/uniform_029.csv
small/diagonal_018.csv,small/uniform_029.csv
small/diagonal_019.csv,small/uniform_029.csv
small/diagonal_020.csv,small/uniform_029.csv
small/diagonal_021.csv,small/uniform_029.csv
small/diagonal_022.csv,small/uniform_029.csv
small/diagonal_023.csv,small/uniform_029.csv
small/diagonal_024.csv,small/uniform_029.csv
small/diagonal_025.csv,small/uniform_029.csv
small/diagonal_026.csv,small/uniform_029.csv
small/diagonal_027.csv,small/uniform_029.csv
small/diagonal_028.csv,small/uniform_029.csv
small/diagonal_029.csv,small/uniform_029.csv
small/diagonal_030.csv,small/uniform_029.csv
small/diagonal_031.csv,small/uniform_029.csv
small/diagonal_032.csv,small/uniform_029.csv
small/diagonal_033.csv,small/uniform_029.csv
small/diagonal_034.csv,small/uniform_029.csv
small/diagonal_035.csv,small/uniform_029.csv
small/diagonal_036.csv,small/uniform_029.csv
small/diagonal_037.csv,small/uniform_029.csv
small/diagonal_038.csv,small/uniform_029.csv
small/diagonal_039.csv,small/uniform_029.csv
small/diagonal_040.csv,small/uniform_029.csv
small/gaussian_001.csv,small/uniform_029.csv
small/gaussian_002.csv,small/uniform_029.csv
small/gaussian_003.csv,small/uniform_029.csv
small/gaussian_004.csv,small/uniform_029.csv
small/gaussian_005.csv,small/uniform_029.csv
small/gaussian_006.csv,small/uniform_029.csv
small/gaussian_007.csv,small/uniform_029.csv
small/gaussian_008.csv,small/uniform_029.csv
small/gaussian_009.csv,small/uniform_029.csv
small/gaussian_010.csv,small/uniform_029.csv
small/gaussian_011.csv,small/uniform_029.csv
small/gaussian_012.csv,small/uniform_029.csv
small/gaussian_013.csv,small/uniform_029.csv
small/gaussian_014.csv,small/uniform_029.csv
small/gaussian_015.csv,small/uniform_029.csv
small/gaussian_016.csv,small/uniform_029.csv
small/gaussian_017.csv,small/uniform_029.csv
small/gaussian_018.csv,small/uniform_029.csv
small/gaussian_019.csv,small/uniform_029.csv
small/gaussian_020.csv,small/uniform_029.csv
small/gaussian_021.csv,small/uniform_029.csv
small/gaussian_022.csv,small/uniform_029.csv
small/gaussian_023.csv,small/uniform_029.csv
small/gaussian_024.csv,small/uniform_029.csv
small/gaussian_025.csv,small/uniform_029.csv
small/gaussian_026.csv,small/uniform_029.csv
small/gaussian_027.csv,small/uniform_029.csv
small/gaussian_028.csv,small/uniform_029.csv
small/gaussian_029.csv,small/uniform_029.csv
small/gaussian_030.csv,small/uniform_029.csv
small/gaussian_031.csv,small/uniform_029.csv
small/gaussian_032.csv,small/uniform_029.csv
small/gaussian_033.csv,small/uniform_029.csv
small/gaussian_034.csv,small/uniform_029.csv
small/gaussian_035.csv,small/uniform_029.csv
small/gaussian_036.csv,small/uniform_029.csv
small/gaussian_037.csv,small/uniform_029.csv
small/gaussian_038.csv,small/uniform_029.csv
small/gaussian_039.csv,small/uniform_029.csv
small/gaussian_040.csv,small/uniform_029.csv
small/uniform_001.csv,small/uniform_029.csv
small/uniform_002.csv,small/uniform_029.csv
small/uniform_003.csv,small/uniform_029.csv
small/uniform_004.csv,small/uniform_029.csv
small/uniform_005.csv,small/uniform_029.csv
small/uniform_006.csv,small/uniform_029.csv
small/uniform_007.csv,small/uniform_029.csv
small/uniform_008.csv,small/uniform_029.csv
small/uniform_009.csv,small/uniform_029.csv
small/uniform_010.csv,small/uniform_029.csv
small/uniform_011.csv,small/uniform_029.csv
small/uniform_012.csv,small/uniform_029.csv
small/uniform_013.csv,small/uniform_029.csv
small/uniform_014.csv,small/uniform_029.csv
small/uniform_015.csv,small/uniform_029.csv
small/uniform_016.csv,small/uniform_029.csv
small/uniform_017.csv,small/uniform_029.csv
small/uniform_018.csv,small/uniform_029.csv
small/uniform_019.csv,small/uniform_029.csv
small/uniform_020.csv,small/uniform_029.csv
small/uniform_021.csv,small/uniform_029.csv
small/uniform_022.csv,small/uniform_029.csv
small/uniform_023.csv,small/uniform_029.csv
small/uniform_024.csv,small/uniform_029.csv
small/uniform_025.csv,small/uniform_029.csv
small/uniform_026.csv,small/uniform_029.csv
small/uniform_027.csv,small/uniform_029.csv
small/uniform_028.csv,small/uniform_029.csv
small/diagonal_001.csv,small/uniform_030.csv
small/diagonal_002.csv,small/uniform_030.csv
small/diagonal_003.csv,small/uniform_030.csv
small/diagonal_004.csv,small/uniform_030.csv
small/diagonal_005.csv,small/uniform_030.csv
small/diagonal_006.csv,small/uniform_030.csv
small/diagonal_007.csv,small/uniform_030.csv
small/diagonal_008.csv,small/uniform_030.csv
small/diagonal_009.csv,small/uniform_030.csv
small/diagonal_010.csv,small/uniform_030.csv
small/diagonal_011.csv,small/uniform_030.csv
small/diagonal_012.csv,small/uniform_030.csv
small/diagonal_013.csv,small/uniform_030.csv
small/diagonal_014.csv,small/uniform_030.csv
small/diagonal_015.csv,small/uniform_030.csv
small/diagonal_016.csv,small/uniform_030.csv
small/diagonal_017.csv,small/uniform_030.csv
small/diagonal_018.csv,small/uniform_030.csv
small/diagonal_019.csv,small/uniform_030.csv
small/diagonal_020.csv,small/uniform_030.csv
small/diagonal_021.csv,small/uniform_030.csv
small/diagonal_022.csv,small/uniform_030.csv
small/diagonal_023.csv,small/uniform_030.csv
small/diagonal_024.csv,small/uniform_030.csv
small/diagonal_025.csv,small/uniform_030.csv
small/diagonal_026.csv,small/uniform_030.csv
small/diagonal_027.csv,small/uniform_030.csv
small/diagonal_028.csv,small/uniform_030.csv
small/diagonal_029.csv,small/uniform_030.csv
small/diagonal_030.csv,small/uniform_030.csv
small/diagonal_031.csv,small/uniform_030.csv
small/diagonal_032.csv,small/uniform_030.csv
small/diagonal_033.csv,small/uniform_030.csv
small/diagonal_034.csv,small/uniform_030.csv
small/diagonal_035.csv,small/uniform_030.csv
small/diagonal_036.csv,small/uniform_030.csv
small/diagonal_037.csv,small/uniform_030.csv
small/diagonal_038.csv,small/uniform_030.csv
small/diagonal_039.csv,small/uniform_030.csv
small/diagonal_040.csv,small/uniform_030.csv
small/gaussian_001.csv,small/uniform_030.csv
small/gaussian_002.csv,small/uniform_030.csv
small/gaussian_003.csv,small/uniform_030.csv
small/gaussian_004.csv,small/uniform_030.csv
small/gaussian_005.csv,small/uniform_030.csv
small/gaussian_006.csv,small/uniform_030.csv
small/gaussian_007.csv,small/uniform_030.csv
small/gaussian_008.csv,small/uniform_030.csv
small/gaussian_009.csv,small/uniform_030.csv
small/gaussian_010.csv,small/uniform_030.csv
small/gaussian_011.csv,small/uniform_030.csv
small/gaussian_012.csv,small/uniform_030.csv
small/gaussian_013.csv,small/uniform_030.csv
small/gaussian_014.csv,small/uniform_030.csv
small/gaussian_015.csv,small/uniform_030.csv
small/gaussian_016.csv,small/uniform_030.csv
small/gaussian_017.csv,small/uniform_030.csv
small/gaussian_018.csv,small/uniform_030.csv
small/gaussian_019.csv,small/uniform_030.csv
small/gaussian_020.csv,small/uniform_030.csv
small/gaussian_021.csv,small/uniform_030.csv
small/gaussian_022.csv,small/uniform_030.csv
small/gaussian_023.csv,small/uniform_030.csv
small/gaussian_024.csv,small/uniform_030.csv
small/gaussian_025.csv,small/uniform_030.csv
small/gaussian_026.csv,small/uniform_030.csv
small/gaussian_027.csv,small/uniform_030.csv
small/gaussian_028.csv,small/uniform_030.csv
small/gaussian_029.csv,small/uniform_030.csv
small/gaussian_030.csv,small/uniform_030.csv
small/gaussian_031.csv,small/uniform_030.csv
small/gaussian_032.csv,small/uniform_030.csv
small/gaussian_033.csv,small/uniform_030.csv
small/gaussian_034.csv,small/uniform_030.csv
small/gaussian_035.csv,small/uniform_030.csv
small/gaussian_036.csv,small/uniform_030.csv
small/gaussian_037.csv,small/uniform_030.csv
small/gaussian_038.csv,small/uniform_030.csv
small/gaussian_039.csv,small/uniform_030.csv
small/gaussian_040.csv,small/uniform_030.csv
small/uniform_001.csv,small/uniform_030.csv
small/uniform_002.csv,small/uniform_030.csv
small/uniform_003.csv,small/uniform_030.csv
small/uniform_004.csv,small/uniform_030.csv
small/uniform_005.csv,small/uniform_030.csv
small/uniform_006.csv,small/uniform_030.csv
small/uniform_007.csv,small/uniform_030.csv
small/uniform_008.csv,small/uniform_030.csv
small/uniform_009.csv,small/uniform_030.csv
small/uniform_010.csv,small/uniform_030.csv
small/uniform_011.csv,small/uniform_030.csv
small/uniform_012.csv,small/uniform_030.csv
small/uniform_013.csv,small/uniform_030.csv
small/uniform_014.csv,small/uniform_030.csv
small/uniform_015.csv,small/uniform_030.csv
small/uniform_016.csv,small/uniform_030.csv
small/uniform_017.csv,small/uniform_030.csv
small/uniform_018.csv,small/uniform_030.csv
small/uniform_019.csv,small/uniform_030.csv
small/uniform_020.csv,small/uniform_030.csv
small/uniform_021.csv,small/uniform_030.csv
small/uniform_022.csv,small/uniform_030.csv
small/uniform_023.csv,small/uniform_030.csv
small/uniform_024.csv,small/uniform_030.csv
small/uniform_025.csv,small/uniform_030.csv
small/uniform_026.csv,small/uniform_030.csv
small/uniform_027.csv,small/uniform_030.csv
small/uniform_028.csv,small/uniform_030.csv
small/uniform_029.csv,small/uniform_030.csv
small/diagonal_001.csv,small/uniform_031.csv
small/diagonal_002.csv,small/uniform_031.csv
small/diagonal_003.csv,small/uniform_031.csv
small/diagonal_004.csv,small/uniform_031.csv
small/diagonal_005.csv,small/uniform_031.csv
small/diagonal_006.csv,small/uniform_031.csv
small/diagonal_007.csv,small/uniform_031.csv
small/diagonal_008.csv,small/uniform_031.csv
small/diagonal_009.csv,small/uniform_031.csv
small/diagonal_010.csv,small/uniform_031.csv
small/diagonal_011.csv,small/uniform_031.csv
small/diagonal_012.csv,small/uniform_031.csv
