,,,Non-indexed,,,Indexed,,
small_datasets/diagonal_021.csv,small_datasets/diagonal_030.csv,147233,1679703,0.602733395,,,,
small_datasets/diagonal_021.csv,small_datasets/diagonal_031.csv,60464,897205,0.547193021,,,,
small_datasets/diagonal_021.csv,small_datasets/diagonal_032.csv,104255,2250246,0.61633929,,,,
small_datasets/diagonal_021.csv,small_datasets/diagonal_033.csv,123239,2009295,0.653002355,,,,
small_datasets/diagonal_021.csv,small_datasets/diagonal_034.csv,143184,1472858,0.627925796,,,,
small_datasets/diagonal_021.csv,small_datasets/diagonal_035.csv,165768,1832739,0.744471224,,,,
small_datasets/diagonal_036.csv,small_datasets/diagonal_021.csv,176272,2835225,0.73725056,,,,
small_datasets/diagonal_021.csv,small_datasets/diagonal_037.csv,33601,789269,0.535312432,,,,
small_datasets/diagonal_038.csv,small_datasets/diagonal_021.csv,233067,2176807,0.768611347,,,,
small_datasets/diagonal_021.csv,small_datasets/diagonal_039.csv,107086,1999965,0.668989075,,,,
small_datasets/diagonal_021.csv,small_datasets/diagonal_040.csv,135255,1924322,0.661736954,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_001.csv,18612,2026021,0.583746265,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_002.csv,17475,1813726,0.560749345,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_003.csv,18725,2280726,0.646638423,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_004.csv,11838,1511123,0.550200226,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_005.csv,14456,1359297,0.594579168,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_006.csv,20671,1933921,0.585564342,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_007.csv,12496,1458554,0.519208998,,,,
small_datasets/gaussian_008.csv,small_datasets/diagonal_021.csv,26018,2520920,0.590000823,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_009.csv,19908,1945372,0.589336698,,,,
small_datasets/gaussian_010.csv,small_datasets/diagonal_021.csv,22042,2713538,0.662462081,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_011.csv,16006,1797162,0.557425691,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_012.csv,21478,2279375,0.671346403,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_013.csv,10812,1307790,0.513720074,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_014.csv,14648,1402677,0.571792596,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_015.csv,24323,2436358,0.672855439,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_016.csv,11283,1225323,0.4807482,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_017.csv,7567,849541,0.490466055,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_018.csv,16350,1733554,0.592285998,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_019.csv,15123,1511132,0.649387639,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_020.csv,11125,1399196,0.583493621,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_021.csv,16570,1913429,0.608711903,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_022.csv,15702,1642145,0.541743304,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_023.csv,18090,1913029,0.53944497,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_024.csv,9722,1176524,0.5797576,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_025.csv,21293,2064863,0.583301595,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_026.csv,11187,1343162,0.52760821,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_027.csv,14142,1752167,0.707340496,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_028.csv,24753,2734925,0.602893241,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_029.csv,8763,893338,0.479064154,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_030.csv,14133,1362588,0.505359564,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_031.csv,15484,1469392,0.500512763,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_032.csv,20315,2179601,0.571047005,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_033.csv,8627,1143413,0.498312832,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_034.csv,10388,1044691,0.569308889,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_035.csv,6466,827414,0.510021709,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_036.csv,10662,1287733,0.554403709,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_037.csv,11593,1130714,0.554157778,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_038.csv,22708,2630858,0.599473316,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_039.csv,9084,919593,0.517341704,,,,
small_datasets/diagonal_021.csv,small_datasets/gaussian_040.csv,19299,1834283,0.595933032,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_001.csv,6112,2011362,0.573792978,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_002.csv,3393,981278,0.580153379,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_003.csv,7759,2014250,0.625224856,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_004.csv,7442,2264483,0.647263713,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_005.csv,3970,1398525,0.582919756,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_006.csv,4282,1142652,0.477541973,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_007.csv,2859,1090061,0.474044963,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_008.csv,6174,2000220,0.670977906,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_009.csv,5874,2031198,0.524854453,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_010.csv,3000,961194,0.541927903,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_011.csv,6890,2097769,0.621368647,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_012.csv,2745,822696,0.473480291,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_013.csv,3595,1176936,0.573796221,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_014.csv,5143,1800460,0.567189369,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_015.csv,3897,1010779,0.577353108,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_016.csv,3752,1258211,0.522722788,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_017.csv,4711,1464333,0.598769938,,,,
small_datasets/uniform_018.csv,small_datasets/diagonal_021.csv,8569,2705753,0.718976764,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_019.csv,3571,1180280,0.522705807,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_020.csv,6810,1792042,0.532347632,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_021.csv,7420,2071658,0.588978905,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_022.csv,3321,1094560,0.583914526,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_023.csv,3357,908116,0.53311988,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_024.csv,4182,1425832,1.110911529,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_025.csv,8839,2268713,0.608280883,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_026.csv,5277,1782050,0.522481249,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_027.csv,4381,1560767,0.548382646,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_028.csv,3284,999338,0.549148305,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_029.csv,3621,1120324,0.508207822,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_030.csv,5801,1951159,0.628180541,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_031.csv,6874,1786928,0.593981331,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_032.csv,6180,1699037,0.637504563,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_033.csv,4244,1344028,0.578429859,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_034.csv,5269,1836173,0.632161453,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_035.csv,2657,820987,0.530354387,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_036.csv,4451,1324596,0.620715641,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_037.csv,3358,1028446,0.491687053,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_038.csv,5691,1377746,0.555508232,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_039.csv,8336,2123187,0.718811283,,,,
small_datasets/diagonal_021.csv,small_datasets/uniform_040.csv,6171,1759295,0.6290327,,,,
small_datasets/diagonal_023.csv,small_datasets/diagonal_022.csv,68849,1403427,0.496337252,,,,
small_datasets/diagonal_024.csv,small_datasets/diagonal_022.csv,32229,1148834,0.462987105,,,,
small_datasets/diagonal_022.csv,small_datasets/diagonal_025.csv,50490,955824,0.427364494,,,,
small_datasets/diagonal_022.csv,small_datasets/diagonal_026.csv,35587,747398,0.426082846,,,,
small_datasets/diagonal_027.csv,small_datasets/diagonal_022.csv,57176,1380609,0.550228767,,,,
small_datasets/diagonal_028.csv,small_datasets/diagonal_022.csv,47347,1359551,0.537885009,,,,
small_datasets/diagonal_029.csv,small_datasets/diagonal_022.csv,79325,1377812,0.590757028,,,,
small_datasets/diagonal_030.csv,small_datasets/diagonal_022.csv,58996,1143361,0.504414126,,,,
small_datasets/diagonal_022.csv,small_datasets/diagonal_031.csv,24835,616477,0.38727055,,,,
small_datasets/diagonal_032.csv,small_datasets/diagonal_022.csv,44494,1531826,0.552692791,,,,
small_datasets/diagonal_033.csv,small_datasets/diagonal_022.csv,50863,1376488,0.60672779,,,,
small_datasets/diagonal_022.csv,small_datasets/diagonal_034.csv,58070,1005931,0.514349056,,,,
small_datasets/diagonal_035.csv,small_datasets/diagonal_022.csv,68023,1257272,0.563137476,,,,
small_datasets/diagonal_036.csv,small_datasets/diagonal_022.csv,71287,1918745,0.626069649,,,,
small_datasets/diagonal_022.csv,small_datasets/diagonal_037.csv,14612,540430,0.442149195,,,,
small_datasets/diagonal_038.csv,small_datasets/diagonal_022.csv,92586,1490215,0.549534313,,,,
small_datasets/diagonal_039.csv,small_datasets/diagonal_022.csv,45747,1361736,0.468941554,,,,
small_datasets/diagonal_040.csv,small_datasets/diagonal_022.csv,56397,1308090,0.44450823,,,,
small_datasets/gaussian_001.csv,small_datasets/diagonal_022.csv,11861,1461045,0.499656234,,,,
small_datasets/gaussian_002.csv,small_datasets/diagonal_022.csv,11102,1302676,0.439297378,,,,
small_datasets/gaussian_003.csv,small_datasets/diagonal_022.csv,11570,1634048,0.599200031,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_004.csv,7318,1078593,0.418092526,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_005.csv,8983,971356,0.408340387,,,,
small_datasets/gaussian_006.csv,small_datasets/diagonal_022.csv,12899,1396878,0.521456377,,,,
small_datasets/gaussian_007.csv,small_datasets/diagonal_022.csv,8177,1048782,0.446856376,,,,
small_datasets/gaussian_008.csv,small_datasets/diagonal_022.csv,16833,1804191,0.513997794,,,,
small_datasets/gaussian_009.csv,small_datasets/diagonal_022.csv,12592,1399127,0.609482004,,,,
small_datasets/gaussian_010.csv,small_datasets/diagonal_022.csv,13794,1933054,0.534083885,,,,
small_datasets/gaussian_011.csv,small_datasets/diagonal_022.csv,9880,1282803,0.488766531,,,,
small_datasets/gaussian_012.csv,small_datasets/diagonal_022.csv,13772,1626031,0.549091814,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_013.csv,6708,932814,0.395934051,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_014.csv,9210,1004386,0.453208476,,,,
small_datasets/gaussian_015.csv,small_datasets/diagonal_022.csv,15400,1731779,0.525807688,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_016.csv,6914,870735,0.415346369,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_017.csv,4981,612942,0.384014805,,,,
small_datasets/gaussian_018.csv,small_datasets/diagonal_022.csv,10083,1239621,0.478986362,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_019.csv,9515,1079794,0.471845445,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_020.csv,7160,1000517,0.489492366,,,,
small_datasets/gaussian_021.csv,small_datasets/diagonal_022.csv,10361,1374590,0.499064566,,,,
small_datasets/gaussian_022.csv,small_datasets/diagonal_022.csv,9727,1173226,0.437149966,,,,
small_datasets/gaussian_023.csv,small_datasets/diagonal_022.csv,11555,1365765,0.527096138,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_024.csv,6246,851268,0.488469012,,,,
small_datasets/gaussian_025.csv,small_datasets/diagonal_022.csv,13531,1468939,0.475711843,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_026.csv,7124,961979,0.383734553,,,,
small_datasets/gaussian_027.csv,small_datasets/diagonal_022.csv,8857,1257426,0.445872281,,,,
small_datasets/gaussian_028.csv,small_datasets/diagonal_022.csv,15602,1945627,0.523635387,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_029.csv,5497,637450,0.405875097,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_030.csv,8802,972460,0.444696704,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_031.csv,9639,1044432,0.394803925,,,,
small_datasets/gaussian_032.csv,small_datasets/diagonal_022.csv,12749,1549375,0.469538221,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_033.csv,5496,818400,0.448545948,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_034.csv,6490,744910,0.425647612,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_035.csv,4135,596590,0.414930074,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_036.csv,6635,918214,0.443568375,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_037.csv,7320,812938,0.391817619,,,,
small_datasets/gaussian_038.csv,small_datasets/diagonal_022.csv,14302,1873765,0.536963587,,,,
small_datasets/diagonal_022.csv,small_datasets/gaussian_039.csv,5845,660027,0.378950876,,,,
small_datasets/gaussian_040.csv,small_datasets/diagonal_022.csv,12104,1316688,0.471922232,,,,
small_datasets/uniform_001.csv,small_datasets/diagonal_022.csv,4230,1360613,0.460344412,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_002.csv,2310,670290,0.435876751,,,,
small_datasets/uniform_003.csv,small_datasets/diagonal_022.csv,5164,1376405,0.54226407,,,,
small_datasets/uniform_004.csv,small_datasets/diagonal_022.csv,4886,1529637,0.514229603,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_005.csv,2664,948930,0.442659297,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_006.csv,2804,775826,0.439394055,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_007.csv,2005,741176,0.434409974,,,,
small_datasets/uniform_008.csv,small_datasets/diagonal_022.csv,4151,1362483,0.507221964,,,,
small_datasets/uniform_009.csv,small_datasets/diagonal_022.csv,3883,1378121,0.487908579,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_010.csv,2078,660681,0.455400189,,,,
small_datasets/uniform_011.csv,small_datasets/diagonal_022.csv,4453,1418726,0.510076813,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_012.csv,2020,560323,0.397792034,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_013.csv,2452,807100,0.395659908,,,,
small_datasets/uniform_014.csv,small_datasets/diagonal_022.csv,3350,1221322,0.513199104,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_015.csv,2685,694800,0.442552453,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_016.csv,2397,851205,0.42517929,,,,
small_datasets/uniform_017.csv,small_datasets/diagonal_022.csv,3180,1005213,0.492738223,,,,
small_datasets/uniform_018.csv,small_datasets/diagonal_022.csv,5732,1829248,0.619090138,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_019.csv,2456,800731,0.412653653,,,,
small_datasets/uniform_020.csv,small_datasets/diagonal_022.csv,4500,1225973,0.527183076,,,,
small_datasets/uniform_021.csv,small_datasets/diagonal_022.csv,4751,1399765,0.49673076,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_022.csv,2232,747285,0.414146837,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_023.csv,2260,617989,0.439913654,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_024.csv,2872,963880,0.441600957,,,,
small_datasets/uniform_025.csv,small_datasets/diagonal_022.csv,5661,1533476,0.549055538,,,,
small_datasets/uniform_026.csv,small_datasets/diagonal_022.csv,3499,1207625,0.471176815,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_027.csv,2957,1055302,0.47136968,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_028.csv,2317,685759,0.474524066,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_029.csv,2323,756860,0.401699684,,,,
small_datasets/uniform_030.csv,small_datasets/diagonal_022.csv,3867,1326821,0.530942259,,,,
small_datasets/uniform_031.csv,small_datasets/diagonal_022.csv,4619,1221675,0.514099645,,,,
small_datasets/uniform_032.csv,small_datasets/diagonal_022.csv,4103,1153012,0.468318031,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_033.csv,2843,916520,0.438364816,,,,
small_datasets/uniform_034.csv,small_datasets/diagonal_022.csv,3570,1238671,0.438185471,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_035.csv,1827,564154,0.401883899,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_036.csv,3102,894592,0.415426769,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_037.csv,2288,700231,0.457866768,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_038.csv,3718,929722,0.461767659,,,,
small_datasets/uniform_039.csv,small_datasets/diagonal_022.csv,5480,1436192,0.534073437,,,,
small_datasets/diagonal_022.csv,small_datasets/uniform_040.csv,4063,1185719,0.993899087,,,,
small_datasets/diagonal_023.csv,small_datasets/diagonal_024.csv,58866,1589283,0.584075518,,,,
small_datasets/diagonal_023.csv,small_datasets/diagonal_025.csv,98201,1313493,0.579264991,,,,
small_datasets/diagonal_023.csv,small_datasets/diagonal_026.csv,71371,1025120,0.484413742,,,,
small_datasets/diagonal_027.csv,small_datasets/diagonal_023.csv,108859,1894717,0.597100365,,,,
small_datasets/diagonal_023.csv,small_datasets/diagonal_028.csv,95058,1864997,0.555528055,,,,
small_datasets/diagonal_029.csv,small_datasets/diagonal_023.csv,153296,1916276,0.721072045,,,,
small_datasets/diagonal_023.csv,small_datasets/diagonal_030.csv,116107,1568754,0.58054121,,,,
small_datasets/diagonal_023.csv,small_datasets/diagonal_031.csv,49254,860797,0.537432019,,,,
